order_id,order_date,channel,region,sku,product_name,category,qty,unit_price,discount_amount,revenue,cost,status
ORD-003225,2026-05-08,TikTok,Jawa Tengah,ADC,Acne Defense Cream,Treatment,2,145000,14500,275500,128000,completed
ORD-003226,2026-05-08,TikTok,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-003227,2026-05-08,TikTok,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-003228,2026-05-08,TikTok,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-003229,2026-05-08,TikTok,Jawa Timur,TON,Hydrating Toner,Toner,2,115000,0,230000,104000,completed
ORD-003230,2026-05-08,TikTok,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,2,168000,33600,302400,164000,completed
ORD-003231,2026-05-08,TikTok,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-003232,2026-05-08,TikTok,Jawa Tengah,ECG,Eye Care Gel,Treatment,2,175000,0,350000,184000,completed
ORD-003233,2026-05-08,TikTok,Sumatera,SER,Brightening Serum,Serum,2,210000,84000,336000,210000,completed
ORD-003234,2026-05-08,TikTok,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-003235,2026-05-08,TikTok,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-003236,2026-05-08,TikTok,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-003237,2026-05-08,TikTok,Jawa Timur,SER,Brightening Serum,Serum,2,210000,42000,378000,210000,completed
ORD-003238,2026-05-08,TikTok,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-003239,2026-05-08,TikTok,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-003240,2026-05-08,TikTok,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-003241,2026-05-08,TikTok,Kalimantan,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-003242,2026-05-08,TikTok,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-003243,2026-05-08,TikTok,Jawa Barat,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-003244,2026-05-08,TikTok,Jawa Barat,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-003245,2026-05-08,TikTok,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,5800,109200,52000,completed
ORD-003246,2026-05-08,TikTok,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,1,99000,19800,79200,41000,completed
ORD-003247,2026-05-08,TikTok,Sumatera,ADC,Acne Defense Cream,Treatment,3,145000,65200,369800,192000,completed
ORD-003248,2026-05-08,TikTok,Jawa Tengah,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-003249,2026-05-08,Shopee,Kalimantan,TON,Hydrating Toner,Toner,1,115000,5800,109200,52000,completed
ORD-003250,2026-05-08,Shopee,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-003251,2026-05-08,Shopee,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-003252,2026-05-08,Shopee,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,1,99000,14800,84200,41000,completed
ORD-003253,2026-05-08,Shopee,Kalimantan,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-003254,2026-05-08,Shopee,Kalimantan,TON,Hydrating Toner,Toner,2,115000,0,230000,104000,completed
ORD-003255,2026-05-08,Shopee,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-003256,2026-05-08,Shopee,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-003257,2026-05-08,Shopee,Jawa Barat,ECG,Eye Care Gel,Treatment,1,175000,8800,166200,92000,completed
ORD-003258,2026-05-08,Shopee,Jawa Timur,SER,Brightening Serum,Serum,2,210000,84000,336000,210000,completed
ORD-003259,2026-05-08,Shopee,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,2,168000,50400,285600,164000,completed
ORD-003260,2026-05-08,Shopee,Jawa Timur,ECG,Eye Care Gel,Treatment,2,175000,0,350000,184000,completed
ORD-003261,2026-05-08,Shopee,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,1,99000,14800,84200,41000,completed
ORD-003262,2026-05-08,Shopee,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-003263,2026-05-08,Shopee,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-003264,2026-05-08,Shopee,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-003265,2026-05-08,Shopee,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-003266,2026-05-08,Shopee,Jawa Tengah,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-003267,2026-05-08,Shopee,Jawa Barat,ECG,Eye Care Gel,Treatment,1,175000,35000,140000,92000,completed
ORD-003268,2026-05-08,Shopee,Jawa Barat,ADC,Acne Defense Cream,Treatment,1,145000,21800,123200,64000,completed
ORD-003269,2026-05-08,Shopee,Jawa Barat,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-003270,2026-05-08,Shopee,Sumatera,ECG,Eye Care Gel,Treatment,1,175000,0,175000,92000,completed
ORD-003271,2026-05-08,Shopee,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,21800,123200,64000,completed
ORD-003272,2026-05-08,Shopee,Jabodetabek,ECG,Eye Care Gel,Treatment,1,175000,8800,166200,92000,completed
ORD-003273,2026-05-08,Shopee,Jawa Timur,TON,Hydrating Toner,Toner,1,115000,5800,109200,52000,completed
ORD-003274,2026-05-08,Shopee,Sumatera,SSUP,Sunscreen SPF 50,Suncare,3,168000,0,504000,246000,completed
ORD-003275,2026-05-08,Tokopedia,Jawa Barat,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-003276,2026-05-08,Tokopedia,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-003277,2026-05-08,Tokopedia,Jawa Barat,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-003278,2026-05-08,Tokopedia,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-003279,2026-05-08,Tokopedia,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-003280,2026-05-08,Tokopedia,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-003281,2026-05-08,Tokopedia,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,2,168000,50400,285600,164000,completed
ORD-003282,2026-05-08,Tokopedia,Jabodetabek,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-003283,2026-05-08,Tokopedia,Jawa Barat,TON,Hydrating Toner,Toner,1,115000,5800,109200,52000,completed
ORD-003284,2026-05-08,Tokopedia,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-003285,2026-05-08,Tokopedia,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-003286,2026-05-08,Tokopedia,Jawa Timur,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-003287,2026-05-08,Tokopedia,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-003288,2026-05-08,Tokopedia,Sumatera,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-003289,2026-05-08,Tokopedia,Jawa Timur,ECG,Eye Care Gel,Treatment,1,175000,0,175000,92000,completed
ORD-003290,2026-05-08,Tokopedia,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-003291,2026-05-08,Tokopedia,Jabodetabek,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-003292,2026-05-08,Tokopedia,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,2,168000,50400,285600,164000,completed
ORD-003293,2026-05-08,Tokopedia,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-003294,2026-05-08,Tokopedia,Jawa Timur,TON,Hydrating Toner,Toner,1,115000,23000,92000,52000,completed
ORD-003295,2026-05-08,Website,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-003296,2026-05-08,Website,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,29000,116000,64000,completed
ORD-003297,2026-05-08,Website,Jawa Barat,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-003298,2026-05-08,Website,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-003299,2026-05-08,Website,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,31500,178500,105000,completed
ORD-003300,2026-05-08,Website,Sumatera,SSUP,Sunscreen SPF 50,Suncare,2,168000,0,336000,164000,completed
ORD-003301,2026-05-08,Website,Jawa Timur,SER,Brightening Serum,Serum,2,210000,63000,357000,210000,completed
ORD-003302,2026-05-08,Website,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-003303,2026-05-08,Website,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-003304,2026-05-08,Website,Jawa Timur,ECG,Eye Care Gel,Treatment,1,175000,35000,140000,92000,completed
ORD-003305,2026-05-08,Website,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,2,168000,0,336000,164000,completed
ORD-003306,2026-05-08,Website,Jawa Tengah,ADC,Acne Defense Cream,Treatment,2,145000,29000,261000,128000,completed
ORD-003307,2026-05-08,Website,Kalimantan,ADC,Acne Defense Cream,Treatment,2,145000,0,290000,128000,completed
ORD-003308,2026-05-08,Website,Kalimantan,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-003309,2026-05-08,Website,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-003310,2026-05-08,Website,Jawa Barat,SER,Brightening Serum,Serum,2,210000,0,420000,210000,completed
ORD-003311,2026-05-08,Website,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-003312,2026-05-08,Website,Jawa Barat,SER,Brightening Serum,Serum,2,210000,0,420000,210000,completed
ORD-003313,2026-05-08,Website,Sumatera,ECG,Eye Care Gel,Treatment,2,175000,35000,315000,184000,completed
ORD-003314,2026-05-09,TikTok,Jawa Barat,ECG,Eye Care Gel,Treatment,1,175000,17500,157500,92000,completed
ORD-003315,2026-05-09,TikTok,Kalimantan,SER,Brightening Serum,Serum,1,210000,31500,178500,105000,completed
ORD-003316,2026-05-09,TikTok,Jabodetabek,TON,Hydrating Toner,Toner,2,115000,23000,207000,104000,completed
ORD-003317,2026-05-09,TikTok,Kalimantan,FCW,Facial Cleanser Wash,Cleanser,1,99000,9900,89100,41000,completed
ORD-003318,2026-05-09,TikTok,Sumatera,ADC,Acne Defense Cream,Treatment,2,145000,29000,261000,128000,completed
ORD-003319,2026-05-09,TikTok,Jawa Tengah,FCW,Facial Cleanser Wash,Cleanser,2,99000,39600,158400,82000,completed
ORD-003320,2026-05-09,TikTok,Kalimantan,FCW,Facial Cleanser Wash,Cleanser,2,99000,9900,188100,82000,completed
ORD-003321,2026-05-09,TikTok,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-003322,2026-05-09,TikTok,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,23000,92000,52000,completed
ORD-003323,2026-05-09,TikTok,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-003324,2026-05-09,TikTok,Jawa Barat,ADC,Acne Defense Cream,Treatment,1,145000,21800,-110880,0,returned
ORD-003325,2026-05-09,TikTok,Jawa Barat,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-003326,2026-05-09,TikTok,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,2,99000,0,198000,82000,completed
ORD-003327,2026-05-09,TikTok,Jawa Barat,ECG,Eye Care Gel,Treatment,3,175000,0,525000,276000,completed
ORD-003328,2026-05-09,TikTok,Jawa Barat,SER,Brightening Serum,Serum,2,210000,42000,378000,210000,completed
ORD-003329,2026-05-09,TikTok,Jawa Timur,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-003330,2026-05-09,TikTok,Sumatera,SER,Brightening Serum,Serum,2,210000,63000,357000,210000,completed
ORD-003331,2026-05-09,TikTok,Jawa Tengah,FCW,Facial Cleanser Wash,Cleanser,2,99000,0,198000,82000,completed
ORD-003332,2026-05-09,TikTok,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-003333,2026-05-09,TikTok,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-003334,2026-05-09,TikTok,Kalimantan,TON,Hydrating Toner,Toner,2,115000,23000,207000,104000,completed
ORD-003335,2026-05-09,TikTok,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-003336,2026-05-09,TikTok,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-003337,2026-05-09,TikTok,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-003338,2026-05-09,TikTok,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-003339,2026-05-09,TikTok,Jawa Timur,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-003340,2026-05-09,TikTok,Jawa Tengah,ECG,Eye Care Gel,Treatment,1,175000,0,175000,92000,completed
ORD-003341,2026-05-09,TikTok,Jawa Barat,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-003342,2026-05-09,TikTok,Kalimantan,ADC,Acne Defense Cream,Treatment,2,145000,14500,275500,128000,completed
ORD-003343,2026-05-09,TikTok,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-003344,2026-05-09,TikTok,Kalimantan,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,-89100,0,returned
ORD-003345,2026-05-09,TikTok,Jawa Barat,SER,Brightening Serum,Serum,1,210000,31500,178500,105000,completed
ORD-003346,2026-05-09,TikTok,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,5800,109200,52000,completed
ORD-003347,2026-05-09,TikTok,Kalimantan,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-003348,2026-05-09,TikTok,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-003349,2026-05-09,TikTok,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-003350,2026-05-09,TikTok,Sumatera,TON,Hydrating Toner,Toner,2,115000,11500,218500,104000,completed
ORD-003351,2026-05-09,TikTok,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,-151200,0,returned
ORD-003352,2026-05-09,Shopee,Jawa Tengah,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-003353,2026-05-09,Shopee,Jawa Barat,SER,Brightening Serum,Serum,1,210000,31500,178500,105000,completed
ORD-003354,2026-05-09,Shopee,Sumatera,ADC,Acne Defense Cream,Treatment,2,145000,58000,232000,128000,completed
ORD-003355,2026-05-09,Shopee,Jawa Tengah,ECG,Eye Care Gel,Treatment,1,175000,8800,166200,92000,completed
ORD-003356,2026-05-09,Shopee,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-003357,2026-05-09,Shopee,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-003358,2026-05-09,Shopee,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-003359,2026-05-09,Shopee,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-003360,2026-05-09,Shopee,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-003361,2026-05-09,Shopee,Jabodetabek,ADC,Acne Defense Cream,Treatment,2,145000,58000,232000,128000,completed
ORD-003362,2026-05-09,Shopee,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,2,99000,19800,178200,82000,completed
ORD-003363,2026-05-09,Shopee,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-003364,2026-05-09,Shopee,Sumatera,ADC,Acne Defense Cream,Treatment,2,145000,14500,275500,128000,completed
ORD-003365,2026-05-09,Shopee,Kalimantan,SER,Brightening Serum,Serum,2,210000,0,420000,210000,completed
ORD-003366,2026-05-09,Shopee,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-003367,2026-05-09,Shopee,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,1,99000,19800,79200,41000,completed
ORD-003368,2026-05-09,Shopee,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-003369,2026-05-09,Shopee,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-003370,2026-05-09,Shopee,Sumatera,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-003371,2026-05-09,Shopee,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-003372,2026-05-09,Shopee,Jawa Barat,ECG,Eye Care Gel,Treatment,1,175000,17500,157500,92000,completed
ORD-003373,2026-05-09,Shopee,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-003374,2026-05-09,Shopee,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,1,99000,9900,89100,41000,completed
ORD-003375,2026-05-09,Shopee,Jawa Tengah,ECG,Eye Care Gel,Treatment,1,175000,0,175000,92000,completed
ORD-003376,2026-05-09,Shopee,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-003377,2026-05-09,Shopee,Jabodetabek,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-003378,2026-05-09,Shopee,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-003379,2026-05-09,Shopee,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,42000,168000,105000,completed
ORD-003380,2026-05-09,Shopee,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,17200,97800,52000,completed
ORD-003381,2026-05-09,Shopee,Jawa Tengah,ECG,Eye Care Gel,Treatment,1,175000,26200,148800,92000,completed
ORD-003382,2026-05-09,Shopee,Jabodetabek,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-003383,2026-05-09,Shopee,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-003384,2026-05-09,Shopee,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-003385,2026-05-09,Shopee,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-003386,2026-05-09,Shopee,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,9900,89100,41000,completed
ORD-003387,2026-05-09,Shopee,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-003388,2026-05-09,Shopee,Jawa Tengah,TON,Hydrating Toner,Toner,1,115000,11500,103500,52000,completed
ORD-003389,2026-05-09,Tokopedia,Jabodetabek,TON,Hydrating Toner,Toner,2,115000,0,230000,104000,completed
ORD-003390,2026-05-09,Tokopedia,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-003391,2026-05-09,Tokopedia,Kalimantan,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-003392,2026-05-09,Tokopedia,Jawa Barat,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-003393,2026-05-09,Tokopedia,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-003394,2026-05-09,Tokopedia,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,17200,97800,52000,completed
ORD-003395,2026-05-09,Tokopedia,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,21800,123200,64000,completed
ORD-003396,2026-05-09,Tokopedia,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-003397,2026-05-09,Tokopedia,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,33600,134400,82000,completed
ORD-003398,2026-05-09,Tokopedia,Kalimantan,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-003399,2026-05-09,Tokopedia,Jawa Timur,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-003400,2026-05-09,Tokopedia,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,2,99000,0,198000,82000,completed
ORD-003401,2026-05-09,Tokopedia,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,2,168000,16800,319200,164000,completed
ORD-003402,2026-05-09,Tokopedia,Kalimantan,FCW,Facial Cleanser Wash,Cleanser,1,99000,9900,89100,41000,completed
ORD-003403,2026-05-09,Tokopedia,Jawa Tengah,ECG,Eye Care Gel,Treatment,1,175000,0,175000,92000,completed
ORD-003404,2026-05-09,Tokopedia,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-003405,2026-05-09,Tokopedia,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,2,168000,33600,302400,164000,completed
ORD-003406,2026-05-09,Tokopedia,Jawa Timur,SER,Brightening Serum,Serum,1,210000,31500,178500,105000,completed
ORD-003407,2026-05-09,Tokopedia,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-003408,2026-05-09,Website,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,21800,123200,64000,completed
ORD-003409,2026-05-09,Website,Kalimantan,SER,Brightening Serum,Serum,2,210000,21000,399000,210000,completed
ORD-003410,2026-05-09,Website,Sumatera,FCW,Facial Cleanser Wash,Cleanser,2,99000,29700,168300,82000,completed
ORD-003411,2026-05-09,Website,Jabodetabek,SER,Brightening Serum,Serum,3,210000,0,630000,315000,completed
ORD-003412,2026-05-09,Website,Jawa Barat,ECG,Eye Care Gel,Treatment,2,175000,17500,332500,184000,completed
ORD-003413,2026-05-09,Website,Sumatera,SER,Brightening Serum,Serum,2,210000,84000,336000,210000,completed
ORD-003414,2026-05-09,Website,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-003415,2026-05-09,Website,Sumatera,ECG,Eye Care Gel,Treatment,1,175000,8800,166200,92000,completed
ORD-003416,2026-05-09,Website,Sumatera,ECG,Eye Care Gel,Treatment,1,175000,0,175000,92000,completed
ORD-003417,2026-05-09,Website,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,0,-130500,0,returned
ORD-003418,2026-05-09,Website,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-003419,2026-05-09,Website,Sumatera,TON,Hydrating Toner,Toner,1,115000,17200,97800,52000,completed
ORD-003420,2026-05-09,Website,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-003421,2026-05-09,Website,Kalimantan,TON,Hydrating Toner,Toner,1,115000,23000,92000,52000,completed
ORD-003422,2026-05-10,TikTok,Jabodetabek,ECG,Eye Care Gel,Treatment,2,175000,17500,332500,184000,completed
ORD-003423,2026-05-10,TikTok,Jawa Timur,SER,Brightening Serum,Serum,2,210000,42000,378000,210000,completed
ORD-003424,2026-05-10,TikTok,Jabodetabek,TON,Hydrating Toner,Toner,2,115000,46000,184000,104000,completed
ORD-003425,2026-05-10,TikTok,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-003426,2026-05-10,TikTok,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-003427,2026-05-10,TikTok,Jawa Timur,ECG,Eye Care Gel,Treatment,1,175000,8800,166200,92000,completed
ORD-003428,2026-05-10,TikTok,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,3,168000,25200,478800,246000,completed
ORD-003429,2026-05-10,TikTok,Jawa Barat,ADC,Acne Defense Cream,Treatment,2,145000,43500,246500,128000,completed
ORD-003430,2026-05-10,TikTok,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-003431,2026-05-10,TikTok,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,3,168000,0,504000,246000,completed
ORD-003432,2026-05-10,TikTok,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-003433,2026-05-10,TikTok,Jawa Timur,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-003434,2026-05-10,TikTok,Jawa Timur,ECG,Eye Care Gel,Treatment,1,175000,0,175000,92000,completed
ORD-003435,2026-05-10,TikTok,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-003436,2026-05-10,TikTok,Jawa Timur,TON,Hydrating Toner,Toner,2,115000,11500,218500,104000,completed
ORD-003437,2026-05-10,TikTok,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-003438,2026-05-10,TikTok,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-003439,2026-05-10,TikTok,Sumatera,ECG,Eye Care Gel,Treatment,1,175000,17500,157500,92000,completed
ORD-003440,2026-05-10,TikTok,Jawa Tengah,SER,Brightening Serum,Serum,3,210000,31500,598500,315000,completed
ORD-003441,2026-05-10,TikTok,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-003442,2026-05-10,TikTok,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,2,168000,16800,319200,164000,completed
ORD-003443,2026-05-10,TikTok,Sumatera,SSUP,Sunscreen SPF 50,Suncare,2,168000,0,336000,164000,completed
ORD-003444,2026-05-10,TikTok,Jabodetabek,ECG,Eye Care Gel,Treatment,1,175000,0,175000,92000,completed
ORD-003445,2026-05-10,TikTok,Jabodetabek,ECG,Eye Care Gel,Treatment,1,175000,17500,157500,92000,completed
ORD-003446,2026-05-10,Shopee,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,2,168000,0,336000,164000,completed
ORD-003447,2026-05-10,Shopee,Jabodetabek,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-003448,2026-05-10,Shopee,Jawa Barat,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
